Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
1294761,2020-06-20 19:41:00,4294040533480516,fraud_Kuhn Group,food_dining,4.3,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413000000000004,-81.69,2206,Biomedical scientist,1986-12-31,1406f4226f82f621fcd3a969c133fa86,1371757260,33.607085,-81.001449,0,29112.0
1294762,2020-06-20 19:41:04,630424987505,fraud_Botsford Ltd,shopping_pos,9.85,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,45174d7c9e9b1bb12b7fb5081677d1e2,1371757264,39.882309,-80.353262,0,15341.0
1294763,2020-06-20 19:41:18,4906628655840914250,fraud_Maggio-Fahey,misc_pos,8.48,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,51b6cb9fd2277f931c1c5f7ab92d8e1f,1371757278,24.858978,-80.873141,0,
1294764,2020-06-20 19:41:22,30238755902988,fraud_Rempel Inc,shopping_net,7.38,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,5ab51c604f62cfc8ae46349ee9d8d498,1371757282,30.383715,-96.451531,0,77879.0
1294765,2020-06-20 19:42:36,4464457352619,fraud_Hills-Witting,shopping_net,8.4,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,0c5f55bbc85f1e6942c419b31d536b81,1371757356,30.844973,-85.508587,0,32428.0
1294766,2020-06-20 19:43:19,4671727014157745,fraud_Osinski Inc,personal_care,47.25,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,dbc2e8c80b22828974407aae3e826740,1371757399,41.516967,-84.93938,0,46742.0
1294767,2020-06-20 19:43:37,4933461930348832,fraud_Brown Inc,kids_pets,12.83,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,1976-09-29,b99bbfbad9076bb6c3363220ee1b0cdd,1371757417,45.20708,-92.733409,0,55047.0
1294768,2020-06-20 19:43:43,6011348830550197,"fraud_Hauck, Dietrich and Funk",kids_pets,57.43,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,e4c4e5db59d6210f5efc949c73b62150,1371757423,34.033376000000004,-85.925162,0,35903.0
1294769,2020-06-20 19:44:16,36153880429415,fraud_Gottlieb Group,kids_pets,53.83,Erik,Stevens,M,84033 Pitts Overpass,Lakeland,FL,33809,28.1762,-81.9591,237282,Plant breeder/geneticist,1949-10-13,ff5c613655752bfb2580a10110d4b729,1371757456,28.477534,-82.482867,0,34609.0
1294770,2020-06-20 19:46:36,30442439074871,"fraud_Koss, Hansen and Lueilwitz",home,3.48,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,1981-06-22,4f7aed8d1937cf690e20831e184caf49,1371757596,40.640844,-76.338994,0,17981.0
1294771,2020-06-20 19:46:42,4449530933957323,fraud_Reichel Inc,entertainment,132.79,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,cf90ff948a31e0f4c6c5c72b0ccd1dee,1371757602,38.893254,-122.684151,0,95422.0
1294772,2020-06-20 19:47:39,4998109455173950,"fraud_Crist, Jakubowski and Littel",home,7.37,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,1987-11-18,b807f6ee1ec49709fefe54d996ecd743,1371757659,38.099629,-94.454015,0,64745.0
1294773,2020-06-20 19:48:01,2283743876903625,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,7.88,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,37f7f65700a5f89aa5fbc2f9d9c569ad,1371757681,33.356614,-84.968422,0,30217.0
1294774,2020-06-20 19:48:22,4169759661243568,fraud_Thiel PLC,misc_pos,2.73,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,0318baa4c6d3525fb939b204a94a5ed9,1371757702,39.547719,-75.812816,0,21915.0
1294775,2020-06-20 19:48:47,4906628655840914250,fraud_McDermott-Rice,misc_pos,9.62,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,1e593f9671fc3e6d688f90df21936180,1371757727,24.846813,-80.781211,0,
1294776,2020-06-20 19:48:47,3557442674264531,fraud_Schuppe-Schuppe,food_dining,4.27,Angela,Edwards,F,486 Wilkins Pines,Lithopolis,OH,43136,39.8013,-82.8125,460,"Lecturer, higher education",2004-06-19,158a9c933d36272d5da8b0161217d5ba,1371757727,40.321253000000006,-81.87557,0,43812.0
1294777,2020-06-20 19:48:54,4006047418382,fraud_Wuckert-Goldner,home,38.76,Robert,Sanchez,M,7314 Johnson Square Apt. 296,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,c1274c80f54cdd724788b2793e7d831f,1371757734,36.509674,-84.459906,0,37841.0
1294778,2020-06-20 19:49:34,630441765090,fraud_Leffler-Goldner,personal_care,48.56,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,2e7d925788482a2768de9221a89d6a5c,1371757774,31.732181,-99.082258,0,76823.0
1294779,2020-06-20 19:49:41,4319584480204988982,"fraud_Windler, Goodwin and Kovacek",home,6.79,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,ab2012e5b630686c7b9d78f22390a0f9,1371757781,38.076552,-83.012274,0,41149.0
1294780,2020-06-20 19:49:44,180049032966888,fraud_Hoppe-Parisian,kids_pets,52.53,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,6d57ca09b4c44719cd1b2f3bdb2d9169,1371757784,46.983621,-91.427234,0,
1294781,2020-06-20 19:51:29,3541160328600277,fraud_Ratke and Sons,health_fitness,66.48,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,05be8591862bef34e231e20acaffe25c,1371757889,39.330353,-89.62561600000001,0,62572.0
1294782,2020-06-20 19:51:54,3514865930894695,fraud_Roob-Okuneva,health_fitness,25.23,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967-08-30,b0f5d195159dc5188db0ff504e7a495f,1371757914,32.796821,-105.114109,0,
1294783,2020-06-20 19:53:24,3558652751678952,fraud_Kozey-Kuhlman,personal_care,9.54,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,1931-01-26,c3aadd5bd551d8743a7d201a334501ff,1371758004,33.175218,-93.722951,0,71826.0
1294784,2020-06-20 19:53:43,3521417320836166,fraud_Cormier LLC,health_fitness,119.64,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,c78cf441093d2f6b91b862720bbd2d14,1371758023,38.934159,-85.936762,0,47274.0
1294785,2020-06-20 19:53:49,6592243974328236,fraud_Botsford and Sons,home,9.86,Philip,Hart,M,97405 Vazquez Plains,Montgomery,AL,36111,32.3374,-86.2715,214703,"Chemist, analytical",1994-10-07,636434c8947791e1c3a1a59ef5d6034e,1371758029,31.591381,-86.778871,0,36033.0
1294786,2020-06-20 19:54:01,567868110212,fraud_Kilback and Sons,entertainment,148.61,Dawn,Tucker,F,789 Herring Manors,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",1984-12-16,fd74e60bae97e46586839cfe3a2d6ecf,1371758041,29.024576,-95.236804,0,77541.0
1294787,2020-06-20 19:54:21,4755696071492,fraud_Champlin-Casper,home,21.57,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,922fcad3bfd8a21b92f9c23e52c4b3e8,1371758061,33.533427,-97.441648,0,76263.0
1294788,2020-06-20 19:56:20,340953839692349,fraud_Bernier and Sons,kids_pets,37.99,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,885087258eea2660c47693c25dcaaf5d,1371758180,43.478763,-82.909752,0,48472.0
1294789,2020-06-20 19:56:22,4260128500325,"fraud_Hoppe, Harris and Bednar",entertainment,79.39,Whitney,Gallagher,F,0374 Courtney Islands Apt. 400,Deane,KY,41812,37.2409,-82.7696,230,"Conservation officer, historic buildings",1997-08-04,1e3e9f09ddf1e8a823e2b7e1fe114ce2,1371758182,37.151529,-83.291844,0,41776.0
1294790,2020-06-20 19:56:49,676372984911,fraud_Torphy-Kertzmann,health_fitness,55.05,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,95830822a089ee7cb2f3057fa0652ee2,1371758209,39.913574,-98.711662,0,
1294791,2020-06-20 19:58:18,3556613125071656,"fraud_Durgan, Gislason and Spencer",home,2.28,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,4ad88c308bd58ec1d5ecde326e09062e,1371758298,28.074221,-96.062236,0,
1294792,2020-06-20 19:58:41,6011724471098086,fraud_Friesen-Ortiz,personal_care,97.36,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,2b35d89d9b38e57a7c157ab2ce04fe6a,1371758321,46.161793,-119.517155,0,99320.0
1294793,2020-06-20 19:58:59,4229733778084049,fraud_Jast Ltd,shopping_net,9.9,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,ff66b8fe34b00928836be9c814466ff5,1371758339,37.073771,-86.06917299999999,0,42160.0
1294794,2020-06-20 19:59:22,4681699462969,"fraud_McCullough, Hudson and Schuster",food_dining,44.67,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,52be26c0ee2b7a0cb7e88ac8b8aab999,1371758362,35.78796,-86.357486,0,37127.0
1294795,2020-06-20 19:59:39,343819048608995,"fraud_Turner, Ziemann and Lehner",food_dining,35.04,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956-01-24,453186a219e0dead986125d45f661513,1371758379,41.147078,-93.382057,0,50139.0
1294796,2020-06-20 20:01:02,4824023901222438,fraud_Sporer-Keebler,personal_care,9.03,Christina,Nelson,F,1233 Sutton Road Suite 701,Bynum,TX,76631,31.9907,-96.9837,522,Commercial/residential surveyor,1946-03-21,edfbaf2eddf61af5a356d8aba9a11027,1371758462,31.594503000000003,-97.256338,0,76710.0
1294797,2020-06-20 20:01:33,2720433095629877,fraud_Kertzmann LLC,health_fitness,49.91,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,54412028253039aec692f9ee50d2b179,1371758493,44.523006,-69.882731,0,4918.0
1294798,2020-06-20 20:03:07,213180742685905,fraud_Hoppe-Parisian,kids_pets,31.67,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,30e03515c436d5158718ebb1b9ed2b54,1371758587,39.895428,-124.152183,0,
1294799,2020-06-20 20:03:13,38014427445058,"fraud_Moore, Williamson and Emmerich",home,44.66,Sonya,Jensen,F,4470 Jillian Courts,Adams,WI,53910,43.8967,-89.8219,3508,Sport and exercise psychologist,1946-08-11,87b789036b7ec121a8d21defea9982c6,1371758593,42.966084,-89.601778,0,53593.0
1294800,2020-06-20 20:03:33,4560395181594436016,"fraud_Mosciski, Ziemann and Farrell",shopping_net,6.01,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,1972-10-18,386bd1eb225066dc810cc8a8cc8730cb,1371758613,38.801348,-123.894923,0,
1294801,2020-06-20 20:04:56,3589255887819806,"fraud_Hyatt, Russel and Gleichner",health_fitness,70.35,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,b55f0617213bd33721207e97d8dbf841,1371758696,39.982043,-78.977358,0,15541.0
1294802,2020-06-20 20:05:04,4777065439639721,fraud_Satterfield-Lowe,travel,578.42,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,1987-04-24,885c42daa487614cd42df6aad0524fd4,1371758704,40.342845,-75.496429,0,18054.0
1294803,2020-06-20 20:05:17,639095706599,"fraud_Lakin, Ferry and Beatty",food_dining,21.02,Kyle,Wilkinson,M,93970 Trujillo Causeway,Curlew,IA,50527,42.9633,-94.7975,223,Estate manager/land agent,1939-04-14,5290033b9ab8bf659633a567fea21de2,1371758717,42.155199,-95.450553,0,51461.0
1294804,2020-06-20 20:06:54,4715741951931168360,"fraud_Lang, Towne and Schuppe",kids_pets,2.42,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,1941-03-30,d0fa1d3c8d224db596ca69eb096fcd6f,1371758814,36.673985,-97.283417,0,74653.0
1294805,2020-06-20 20:07:14,6596735789587928,fraud_Wilkinson PLC,kids_pets,57.14,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,1959-01-15,233f573fcdae1f4faaf09af4ca2cd3f9,1371758834,44.77902,-94.607802,0,55314.0
1294806,2020-06-20 20:07:40,4651007077623147,"fraud_Schroeder, Wolff and Hermiston",travel,6.54,Andrea,Lewis,F,43075 Cohen Shoals,Ashford,WA,98304,46.7531,-121.9898,759,Video editor,1956-09-14,96806f78fa73d3deaca527d3c842868d,1371758860,47.615684,-121.709391,0,98065.0
1294807,2020-06-20 20:07:42,4457732997086323466,fraud_Bechtelar-Rippin,food_dining,61.98,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,1987-05-19,578ba32dadc94472b9a2e4c3f0634484,1371758862,39.233344,-120.460919,0,
1294808,2020-06-20 20:08:17,372509258176510,fraud_Mayert Group,shopping_pos,8.85,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,ebbf8cdaa161bb286be1c4502f7a3e81,1371758897,43.435799,-82.843613,0,48471.0
1294809,2020-06-20 20:08:40,4173950183554608,fraud_Schmeler Inc,misc_pos,5.29,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,65c25cd133abe8a754c1c123e042b04f,1371758920,40.132084000000006,-73.9033,0,7762.0
1294810,2020-06-20 20:09:34,4518350514020532,fraud_Auer-West,shopping_net,1.45,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1993-02-26,a5fd21d1ac30b4f686399c106b533b37,1371758974,27.048821000000004,-81.116977,0,
1294811,2020-06-20 20:09:47,4725837176265195730,fraud_Conroy Ltd,shopping_pos,1.72,Elizabeth,Mckee,F,358 Pruitt Square,Jay,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1994-11-05,52d0aa893fad36e5e62530164e822311,1371758987,30.877912,-86.92665,0,
1294812,2020-06-20 20:10:18,377895991033232,fraud_Beier and Sons,home,75.18,Kimberly,Myers,F,6881 King Isle Suite 228,Higganum,CT,6441,41.4682,-72.5751,5438,"Librarian, academic",1964-11-17,8e8a350a2b8b315095be3a0db563ec3f,1371759018,41.807648,-71.957011,0,6234.0
1294813,2020-06-20 20:10:49,4826655832045236,fraud_Medhurst Inc,home,68.51,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,c011af61b6822cb9a82d977342bdc4de,1371759049,41.534894,-69.828335,0,
1294814,2020-06-20 20:11:05,213193596103206,fraud_Beier and Sons,home,90.53,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,1994-02-09,4f0fcbe9b39e6e868bace5b3394746b2,1371759065,45.234884,-84.773393,0,49713.0
1294815,2020-06-20 20:11:23,370877495212014,"fraud_Willms, Kris and Bergnaum",shopping_pos,7.97,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,efb5c3d0b681de295100228377d97ea3,1371759083,36.700052,-81.519536,0,24378.0
1294816,2020-06-20 20:11:30,3598304579370089,fraud_Ernser-Feest,home,31.44,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,86607d39a40ca65d880b82cca7bfd66d,1371759090,38.632317,-97.080449,0,67475.0
1294817,2020-06-20 20:11:45,4158945090781624,fraud_Smith-Stokes,misc_pos,240.82,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,831365e2755f1b44cded1a3064848d98,1371759105,39.685354,-79.847615,0,15451.0
1294818,2020-06-20 20:13:25,577588686219,fraud_Gleason and Sons,kids_pets,145.64,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,1997-10-23,5f6fa9e58b718ff2a9f8025d6b7498e1,1371759205,39.727748,-78.575147,0,21530.0
1294819,2020-06-20 20:13:32,2288813824604479,"fraud_Bins, Balistreri and Beatty",shopping_pos,3.97,Barbara,Norman,F,6278 Stephanie Unions,New York City,NY,10039,40.8265,-73.9383,1577385,Herbalist,1981-08-29,8ae88a41ada0b2e9fb8a8bf189f2fbdb,1371759212,41.771235,-73.59233499999999,0,12522.0
1294820,2020-06-20 20:14:21,4736845434667908128,"fraud_Eichmann, Hayes and Treutel",travel,1.09,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,ead089f8c2cce0175be4c175a81b9541,1371759261,44.532731,-73.86691400000001,0,12985.0
1294821,2020-06-20 20:15:29,6011477612335392,fraud_Ernser-Lynch,food_dining,22.06,Anthony,Roberts,M,95488 Cabrera Well,Maria Stein,OH,45860,40.4062,-84.5076,2274,"Designer, television/film set",1943-12-17,1f5127f5a32d9d3ae85456f142cba445,1371759329,40.797821,-85.214226,0,46791.0
1294822,2020-06-20 20:15:46,2264937662466770,fraud_Gibson-Deckow,entertainment,68.94,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,2967150ad44d240844ccf813017531cb,1371759346,28.366903000000004,-98.909812,0,78021.0
1294823,2020-06-20 20:15:50,567868110212,"fraud_Dare, Fritsch and Zboncak",health_fitness,35.65,Dawn,Tucker,F,789 Herring Manors,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",1984-12-16,639acb336a3d2f550d82ac46175d240f,1371759350,30.38062,-95.314855,0,77303.0
1294824,2020-06-20 20:16:07,377654590313960,fraud_Medhurst Inc,home,34.37,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",1969-02-22,96ac55c800d36f013611dd2419ac05e7,1371759367,36.949504,-83.711449,0,40982.0
1294825,2020-06-20 20:16:21,4198470814557,fraud_Cartwright PLC,kids_pets,8.45,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,4c69abe1a13c80a59d8090604d5b6fb8,1371759381,40.866539,-95.052977,0,50864.0
1294826,2020-06-20 20:16:28,4178097073221156,fraud_Cartwright PLC,kids_pets,24.48,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",1981-03-29,9621152e3d1a46681810b79addc767a1,1371759388,42.760829,-86.006346,0,49464.0
1294827,2020-06-20 20:16:46,4560004149983868183,"fraud_Goyette, Howell and Collier",shopping_pos,4.1,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,1992-05-09,1159fe98a764d01e07871ec390acda00,1371759406,38.810106,-105.454606,0,80820.0
1294828,2020-06-20 20:16:52,4681601008538160,"fraud_Schoen, Nienow and Bauch",personal_care,10.93,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,0e51e74a5aa9c73822ef7530b9472869,1371759412,40.506307,-81.212273,0,44675.0
1294829,2020-06-20 20:18:04,60416207185,"fraud_Towne, Greenholt and Koepp",shopping_net,9.42,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,1986-02-17,3245a6a6444abc2ac0ffad001bf5f1a6,1371759484,43.070351,-108.720024,0,82510.0
1294830,2020-06-20 20:19:04,4228411452607671,fraud_Renner Ltd,home,10.75,Aaron,Stewart,M,400 Zuniga Pine,Winthrop,ME,4364,44.3229,-69.9576,6025,Advertising account planner,1995-04-22,06f96f8d8cdf696dd5f8c17214920c9f,1371759544,44.460578000000005,-70.345958,0,4221.0
1294831,2020-06-20 20:19:07,213114122496591,fraud_Dare-Marvin,entertainment,106.65,Jeremy,Perry,M,797 Jennifer Loop Suite 634,Minnesota Lake,MN,56068,43.8295,-93.8282,1087,Music tutor,1963-07-14,b7cbb23cbb0656dcbadd0f9c53481abb,1371759547,43.183919,-93.461951,0,50482.0
1294832,2020-06-20 20:19:21,4761403817546679245,"fraud_Nicolas, Hills and McGlynn",entertainment,151.45,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,78ecd306ccfa20748152d77111fb4dd9,1371759561,36.451831,-91.96937,0,72583.0
1294833,2020-06-20 20:19:32,213195754007681,fraud_Sporer-Keebler,personal_care,21.89,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,1969-07-24,64a2a4773168a24d9332715a9b3ba407,1371759572,41.174148,-91.285109,0,52653.0
1294834,2020-06-20 20:19:39,4836998673805450,"fraud_Windler, Goodwin and Kovacek",home,133.19,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,ecd9bf0c7d525381dbcfdf00d776daa8,1371759579,46.667422,-86.854867,0,
1294835,2020-06-20 20:22:21,6538441737335434,fraud_Hamill-D'Amore,health_fitness,17.21,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,b92f5faf2d47c341547e7ff7a223db5c,1371759741,42.312665,-79.511292,0,14787.0
1294836,2020-06-20 20:22:27,3513285035244624,fraud_Pollich LLC,home,88.22,Ariana,Campbell,F,50932 Neal Valley,Daniels,WV,25832,37.7256,-81.1087,3994,"Biochemist, clinical",1936-11-05,7c10b55fd1c3020c583dd19f952e489a,1371759747,37.3202,-81.847932,0,24850.0
1294837,2020-06-20 20:22:32,3513618443244549,fraud_Rolfson-Kunde,personal_care,26.32,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,ca143624ad0b2879dda7854c8fde565b,1371759752,43.343869,-97.548519,0,57029.0
